movie_id,title,tags,clean_title
158011,The Call,"jordan turner is an experienced 911 operator but when she makes an error in judgment and a call ends badly, jordan is rattled and unsure if she can continue. but when teenager casey welson is abducted in the back of a man's car and calls 911, jordan is the one called upon to use all of her experience, insights and quick thinking to help casey escape, and not just to save her, but to make sure the man is brought to justice. crime thrillercrime thrillercrime thriller underground gasstation kidnapping murder suspense serialkiller americanflag multiplestabbings violence persononfire cellphone psychounderground gasstation kidnapping murder suspense serialkiller americanflag multiplestabbings violence persononfire cellphone psycho halleberry abigailbreslin morrischestnuthalleberry abigailbreslin morrischestnut bradandersonbradanderson",thecall
37414,The Killer Inside Me,"deputy sheriff lou ford is a pillar of the community in his small west texas town, patient and apparently thoughtful. some people think he is a little slow and maybe boring, but that is the worst they say about him. but then nobody knows about what lou calls his ""sickness"": he is a brilliant, but disturbed sociopathic sadist. crime drama thrillercrime drama thrillercrime drama thriller sheriff crimefightersheriff crimefighter caseyaffleck katehudson jessicaalbacaseyaffleck katehudson jessicaalba michaelwinterbottommichaelwinterbottom",thekillerinsideme
6615,Lars and the Real Girl,"sometimes you find love where you'd least expect it. just ask lars, a sweet but quirky guy who thinks he's found the girl of his dreams in a life-sized doll named bianca. lars is completely content with his artificial girlfriend, but when he develops feelings for margo, an attractive co-worker, lars finds himself lost in a unique love triangle, hoping to somehow discover the real meaning of true love. comedy romance dramacomedy romance dramacomedy romance drama garage lonewolf dyinganddeath loss delusion puppet dollgarage lonewolf dyinganddeath loss delusion puppet doll ryangosling emilymortimer paulschneiderryangosling emilymortimer paulschneider craiggillespiecraiggillespie",larsandtherealgirl
36691,Solitary Man,a car magnate watches his personal and professional life hit the skids because of his business and romantic indiscretions. comedy drama romancecomedy drama romancecomedy drama romance infidelity bankrupt loneliness comedy familydramainfidelity bankrupt loneliness comedy familydrama michaeldouglas dannydevito jesseeisenbergmichaeldouglas dannydevito jesseeisenberg briankoppelman davidlevienbriankoppelman davidlevien,solitaryman
23631,Machete,"after being set-up and betrayed by the man who hired him to assassinate a texas senator, an ex-federale launches a brutal rampage of revenge against his former boss. action comedy thrilleraction comedy thrilleraction comedy thriller illegalimmigration immigrationlaw machete politician deathofachild hardtokill brutaldeathillegalimmigration immigrationlaw machete politician deathofachild hardtokill brutaldeath dannytrejo michellerodriguez jessicaalbadannytrejo michellerodriguez jessicaalba robertrodriguez ethanmaniquisrobertrodriguez ethanmaniquis",machete
45324,Casino Jack,"based on a true story, a hot shot washington dc lobbyist and his protégé go down hard as their schemes to peddle influence lead to corruption and murder. crime comedy dramacrime comedy dramacrime comedy drama biography duringcreditsstingerbiography duringcreditsstinger kevinspacey kellypreston hannahendicott-douglaskevinspacey kellypreston hannahendicott-douglas georgehickenloopergeorgehickenlooper",casinojack
56601,The Perfect Game,"based on a true story, a group of boys from monterrey, mexico who become the first non-u.s. team to win the little league world series. drama familydrama familydrama family baseball sport basedontruestory familyrelationshipsbaseball sport basedontruestory familyrelationships cliftoncollinsjr cheechmarin moisésariascliftoncollinsjr cheechmarin moisésarias williamdearwilliamdear",theperfectgame
9552,The Exorcist,"12-year-old regan macneil begins to adapt an explicit new personality as strange events befall the local area of georgetown. her mother becomes torn between science and superstition in a desperate bid to save her daughter, and ultimately turns to her last hope: father damien karras, a troubled priest who is struggling with his own faith. drama horror thrillerdrama horror thrillerdrama horror thriller exorcism holywater religionandsupernatural vomit christian possession profanity priest ouijaboard satan paranormalphenomena girl demon stronglanguage disturbedchild crisisoffaith sfxexorcism holywater religionandsupernatural vomit christian possession profanity priest ouijaboard satan paranormalphenomena girl demon stronglanguage disturbedchild crisisoffaith sfx lindablair maxvonsydow ellenburstynlindablair maxvonsydow ellenburstyn williamfriedkinwilliamfriedkin",theexorcist
578,Jaws,"an insatiable great white shark terrorizes the townspeople of amity island, the police chief, an oceanographer and a grizzled shark hunter seek to destroy the bloodthirsty beast. horror thriller adventurehorror thriller adventurehorror thriller adventure fishing atlanticocean bathing shipwreck policechief ferryboat dyinganddeath dollyzoom shark greatwhiteshark animalhorrorfishing atlanticocean bathing shipwreck policechief ferryboat dyinganddeath dollyzoom shark greatwhiteshark animalhorror royscheider robertshaw richarddreyfussroyscheider robertshaw richarddreyfuss stevenspielbergstevenspielberg",jaws
67660,Think Like a Man,"the balance of power in four couples’ relationships is upset when the women start using the advice in steve harvey’s book, act like a lady, think like a man, to get more of what they want from their men. when the men realize that the women have gotten a hold of their relationship “playbook,” they decide that the best defense is a good offense and come up with a plan to use this information to their advantage. comedy romancecomedy romancecomedy romance advice love relationship ensemblecast duringcreditsstinger turningthetables readingabook africanamericancomedyadvice love relationship ensemblecast duringcreditsstinger turningthetables readingabook africanamericancomedy michaelealy jerryferrara meagangoodmichaelealy jerryferrara meagangood timstorytimstory",thinklikeaman
860,WarGames,"high school student david lightman (matthew broderick) has a talent for hacking. but while trying to hack into a computer system to play unreleased video games, he unwittingly taps into the defense department's war computer and initiates a confrontation of global proportions! together with his girlfriend (ally sheedy) and a wizardly computer genius (john wood), david must race against time to outwit his opponent...and prevent a nuclear armageddon. thriller sciencefictionthriller sciencefictionthriller sciencefiction videogame artificialintelligence fbi coldwar hacker prosecution norad government computer nuclearthreatvideogame artificialintelligence fbi coldwar hacker prosecution norad government computer nuclearthreat matthewbroderick dabneycoleman allysheedymatthewbroderick dabneycoleman allysheedy johnbadhamjohnbadham",wargames
75674,Act of Valor,"when a covert mission to rescue a kidnapped cia operative uncovers a chilling plot, an elite, highly trained u.s. seal team speeds to hotspots around the globe, racing against the clock to stop a deadly terrorist attack. action thriller waraction thriller waraction thriller war submarine navy scubadiving heroism navyseal pistol secretplot militarylife valor terroristplot navylife nationalsecurity pregnantwife silverstar counterplot duringcreditsstingersubmarine navy scubadiving heroism navyseal pistol secretplot militarylife valor terroristplot navylife nationalsecurity pregnantwife silverstar counterplot duringcreditsstinger roselynsánchez emiliorivera nestorserranoroselynsánchez emiliorivera nestorserrano mikemccoy scottwaughmikemccoy scottwaugh",actofvalor
13335,Harold & Kumar Escape from Guantanamo Bay,"having satisfied their urge for white castle, harold and kumar jump on a plane to catch up with harold's love interest, who's headed for the netherlands. but the pair must change their plans when kumar is accused of being a terrorist. rob corddry also stars in this wild comedy sequel that follows the hapless stoners' misadventures as they try to avoid being captured by the department of homeland security. comedy adventurecomedy adventurecomedy adventure terrorist aftercreditsstinger duringcreditsstingerterrorist aftercreditsstinger duringcreditsstinger johncho kalpenn neilpatrickharrisjohncho kalpenn neilpatrickharris jonhurwitz haydenschlossbergjonhurwitz haydenschlossberg",haroldkumarescapefromguantanamobay
